Time,Umred1,Umred2,Umred4,Umred6,Umred7,Umred8,Umred9,Umred10,Saoner9,Saoner8,Saoner7,Saoner3,Ramtek6,Ramtek5,Ramtek3,Ramtek2,Ramtek1,Parseoni5,Parseoni2,Narkhed8,Parseoni7,Parseoni6,Parseoni4,Parseoni10,Parseoni1,Narkhed7,Narkhed4,Narkhed3,Narkhed10,Narkhed1,Nagpur6,Nagpur8,Nagpur9,Nagpur7,Nagpur4,Nagpur5,Kuhi8,Kuhi5,Nagpur3,Mauda9,Mauda4,Mauda3,Kuhi9,Nagpur2,Kuhi3,Kuhi2,Kuhi10,Kuhi1,Katol9,Katol8,Katol6,Katol10,Katol1,Kamthi9,Kamthi6,Kamthi5,Kalmeshwar4,Hingna9,Kamthi4,Kamthi2,Kamthi10,Kalmeshwar8,Kalmeshwar6,Hingna7,Hingna6,Hingna10,Hingna1,Bhivapur9,Bhivapur8,Bhivapur7,Bhivapur5,Bhivapur4,Bhivapur3,Bhivapur2,Bhivapur10
3/2/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,0,0,,0,,,,,0,0,,,,,,,,,0,,,0,0,,,,,,,,0,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/3/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/4/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/5/1988,0,0,5.749993,7.914772,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/6/1988,3.057008,3.794519,7.649147,0,,12.85481,,3.794519,4.369951,1.345801,12.85481,,2.270328,,0.6641514,0.6641514,,,5.601872,,3.794519,,3.057008,,,,,3.794519,3.794519,,,,,,,,,12.85481,,,0.6641514,,,,,,,,,,,,0.6641514,3.794519,3.794519,3.057008,,,3.794519,,0,,,,3.057008,,,,,,,,,,
3/7/1988,0,0,8.060173,1.534304,,0,,0,5.045645,0,0,,0,,0,0,,,3.072207,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/8/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/9/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/10/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/11/1988,0,0,0,0.375164,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/12/1988,11.57927,3.229006,3.448912,2.801398,,11.28373,,3.229006,1.058848,7.248565,11.28373,,7.47302,,0,0,,,2.458242,,3.229006,,11.57927,,,,,3.229006,3.229006,,,,,,,,,11.28373,,,0,,,,,,,,,,,,0,3.229006,3.229006,11.57927,,,3.229006,,0,,,,11.57927,,,,,,,,,,
3/13/1988,2.666698,0,6.778292,6.80496,,5.165624,,0,2.418104,0.3895505,5.165624,,3.560778,,0,0,,,0.3521359,,0,,2.666698,,,,,0,0,,,,,,,,,5.165624,,,0,,,,,,,,,,,,0,0,0,2.666698,,,0,,0,,,,2.666698,,,,,,,,,,
3/14/1988,2.666698,9.761199,10.72311,10.68353,,6.111729,,9.761199,4.446934,5.709517,6.111729,,3.596631,,9.032265,9.032265,,,5.800244,,9.761199,,2.666698,,,,,9.761199,9.761199,,,,,,,,,6.111729,,,9.032265,,,,,,,,,,,,9.032265,9.761199,9.761199,2.666698,,,9.761199,,12.00615,,,,2.666698,,,,,,,,,,
3/15/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/16/1988,8.711398,6.088397,0,8.272635,,14.25751,,6.088397,1.274775,9.661235,14.25751,,12.17787,,11.29008,11.29008,,,14.61184,,6.088397,,8.711398,,,,,6.088397,6.088397,,,,,,,,,14.25751,,,11.29008,,,,,,,,,,,,11.29008,6.088397,6.088397,8.711398,,,6.088397,,9.625923,,,,8.711398,,,,,,,,,,
3/17/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/18/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/19/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/20/1988,3.558441,3.561856,0,0,,0,,3.561856,0,0,0,,0,,0,0,,,0,,3.561856,,3.558441,,,,,3.561856,3.561856,,,,,,,,,0,,,0,,,,,,,,,,,,0,3.561856,3.561856,3.558441,,,3.561856,,0,,,,3.558441,,,,,,,,,,
3/21/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/22/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/23/1988,0,0.1938842,0,0,,0,,0.1938842,1.735688,0,0,,0,,0,0,,,0,,0.1938842,,0,,,,,0.1938842,0.1938842,,,,,,,,,0,,,0,,,,,,,,,,,,0,0.1938842,0.1938842,0,,,0.1938842,,0,,,,0,,,,,,,,,,
3/24/1988,0,0,0,0.2887794,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/25/1988,0,0,0,10.12215,,0,,0,8.123402,6.585284,0,,0.3154742,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/26/1988,4.327289,5.623211,0.2930339,6.280165,,0,,5.623211,5.769673,15.96295,0,,20.38672,,0,0,,,17.34306,,5.623211,,4.327289,,,,,5.623211,5.623211,,,,,,,,,0,,,0,,,,,,,,,,,,0,5.623211,5.623211,4.327289,,,5.623211,,0,,,,4.327289,,,,,,,,,,
3/27/1988,0,0,0,8.873879,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/28/1988,0.9740243,0.8693408,0,0,,0,,0.8693408,0,0,0,,0,,0,0,,,0,,0.8693408,,0.9740243,,,,,0.8693408,0.8693408,,,,,,,,,0,,,0,,,,,,,,,,,,0,0.8693408,0.8693408,0.9740243,,,0.8693408,,16.3294,,,,0.9740243,,,,,,,,,,
3/29/1988,6.13688,7.98403,0,0,,0,,7.98403,0,0,0,,0,,22.18481,22.18481,,,0,,7.98403,,6.13688,,,,,7.98403,7.98403,,,,,,,,,0,,,22.18481,,,,,,,,,,,,22.18481,7.98403,7.98403,6.13688,,,7.98403,,13.61311,,,,6.13688,,,,,,,,,,
3/30/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
3/31/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/1/1988,16.53778,3.874196,0,0,,19.25252,,3.874196,0,5.694785,19.25252,,5.776723,,1.957412,1.957412,,,9.574159,,3.874196,,16.53778,,,,,3.874196,3.874196,,,,,,,,,19.25252,,,1.957412,,,,,,,,,,,,1.957412,3.874196,3.874196,16.53778,,,3.874196,,4.123184,,,,16.53778,,,,,,,,,,
4/2/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/3/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/4/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/5/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/6/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/7/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/8/1988,0,0,1.07734,1.78492,,1.464895,,0,6.17079,6.836728,1.464895,,8.286616,,0,0,,,6.344799,,0,,0,,,,,0,0,,,,,,,,,1.464895,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/9/1988,1.467079,2.351072,0,0,,0,,2.351072,0,0,0,,0,,1.654641,1.654641,,,0,,2.351072,,1.467079,,,,,2.351072,2.351072,,,,,,,,,0,,,1.654641,,,,,,,,,,,,1.654641,2.351072,2.351072,1.467079,,,2.351072,,0,,,,1.467079,,,,,,,,,,
4/10/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/11/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/12/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/13/1988,7.525683,16.64418,7.394897,1.369001,,4.352166,,16.64418,7.388985,8.741215,4.352166,,7.925488,,18.00162,18.00162,,,5.068433,,16.64418,,7.525683,,,,,16.64418,16.64418,,,,,,,,,4.352166,,,18.00162,,,,,,,,,,,,18.00162,16.64418,16.64418,7.525683,,,16.64418,,8.045388,,,,7.525683,,,,,,,,,,
4/14/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0.2113898,,,,0,,,,,,,,,,
4/15/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/16/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/17/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/18/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/19/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0.987601,,,,0,,,,,,,,,,
4/20/1988,0,0,1.877047,7.168207,,0.8932011,,0,0,1.383684,0.8932011,,1.615947,,0,0,,,1.152457,,0,,0,,,,,0,0,,,,,,,,,0.8932011,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/21/1988,0,0,6.866781,0,,0,,0,3.270165,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,1.85707,,,,0,,,,,,,,,,
4/22/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/23/1988,0.9187229,1.050405,0,0,,0,,1.050405,0,0,0,,0,,0,0,,,0,,1.050405,,0.9187229,,,,,1.050405,1.050405,,,,,,,,,0,,,0,,,,,,,,,,,,0,1.050405,1.050405,0.9187229,,,1.050405,,0,,,,0.9187229,,,,,,,,,,
4/24/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/25/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/26/1988,0,0.297677,0,0,,0,,0.297677,0,0,0,,0,,0.1484702,0.1484702,,,0,,0.297677,,0,,,,,0.297677,0.297677,,,,,,,,,0,,,0.1484702,,,,,,,,,,,,0.1484702,0.297677,0.297677,0,,,0.297677,,6.53905,,,,0,,,,,,,,,,
4/27/1988,0,0,1.735734,0,,0,,0,6.762653,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/28/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/29/1988,0,0,0,8.221177,,0,,0,0,0,0,,0,,0,0,,,3.58077,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
4/30/1988,0,0,5.179198,0.1458219,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/1/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/2/1988,0,0,0,9.854184,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/3/1988,0,0,5.747171,2.068791,,0,,0,0,0,0,,4.078015,,0,0,,,7.054086,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/4/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/5/1988,1.775054,1.317356,0,0,,0.2371302,,1.317356,0,0,0.2371302,,0,,4.677066,4.677066,,,0.4274589,,1.317356,,1.775054,,,,,1.317356,1.317356,,,,,,,,,0.2371302,,,4.677066,,,,,,,,,,,,4.677066,1.317356,1.317356,1.775054,,,1.317356,,0,,,,1.775054,,,,,,,,,,
5/6/1988,0,0,4.921856,0,,0,,0,2.779282,0,0,,0,,1.113401,1.113401,,,0.5658191,,0,,0,,,,,0,0,,,,,,,,,0,,,1.113401,,,,,,,,,,,,1.113401,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/7/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/8/1988,0,0,0,9.542619,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/9/1988,0,0,0,4.630325,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/10/1988,0,0,0,0.64624,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/11/1988,0,0.6235867,0,0,,0,,0.6235867,0,0,0,,0,,4.271626,4.271626,,,0,,0.6235867,,0,,,,,0.6235867,0.6235867,,,,,,,,,0,,,4.271626,,,,,,,,,,,,4.271626,0.6235867,0.6235867,0,,,0.6235867,,0,,,,0,,,,,,,,,,
5/12/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/13/1988,0,0,2.130902,0,,0,,0,0,0,0,,0,,0,0,,,0.2826807,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/14/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/15/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/16/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/17/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/18/1988,2.584683,3.19996,8.317721,7.537099,,21.58406,,3.19996,1.223115,38.09126,21.58406,,37.2934,,1.741776,1.741776,,,24.45958,,3.19996,,2.584683,,,,,3.19996,3.19996,,,,,,,,,21.58406,,,1.741776,,,,,,,,,,,,1.741776,3.19996,3.19996,2.584683,,,3.19996,,4.886005,,,,2.584683,,,,,,,,,,
5/19/1988,26.34916,7.509576,0,0,,25.87094,,7.509576,3.926806,0,25.87094,,0,,6.460922,6.460922,,,0.4099564,,7.509576,,26.34916,,,,,7.509576,7.509576,,,,,,,,,25.87094,,,6.460922,,,,,,,,,,,,6.460922,7.509576,7.509576,26.34916,,,7.509576,,9.298371,,,,26.34916,,,,,,,,,,
5/20/1988,4.498691,7.118345,4.596334,0,,0,,7.118345,2.164039,0,0,,0,,2.802309,2.802309,,,0.8129643,,7.118345,,4.498691,,,,,7.118345,7.118345,,,,,,,,,0,,,2.802309,,,,,,,,,,,,2.802309,7.118345,7.118345,4.498691,,,7.118345,,0,,,,4.498691,,,,,,,,,,
5/21/1988,5.468456,8.488951,12.97408,0,,0.5938783,,8.488951,20.13667,0,0.5938783,,0,,12.36981,12.36981,,,1.324703,,8.488951,,5.468456,,,,,8.488951,8.488951,,,,,,,,,0.5938783,,,12.36981,,,,,,,,,,,,12.36981,8.488951,8.488951,5.468456,,,8.488951,,13.56801,,,,5.468456,,,,,,,,,,
5/22/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/23/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/24/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/25/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,3.785536,,,,0,,,,,,,,,,
5/26/1988,0.9041467,9.125212,0,0,,0,,9.125212,0,0,0,,0,,2.235578,2.235578,,,0,,9.125212,,0.9041467,,,,,9.125212,9.125212,,,,,,,,,0,,,2.235578,,,,,,,,,,,,2.235578,9.125212,9.125212,0.9041467,,,9.125212,,0,,,,0.9041467,,,,,,,,,,
5/27/1988,0,0,9.590913,0,,0,,0,9.396188,0,0,,0,,0,0,,,5.659602,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,24.64759,,,,0,,,,,,,,,,
5/28/1988,3.295109,4.775796,0.2236696,0,,1.890966,,4.775796,4.179023,31.94057,1.890966,,30.15593,,9.405196,9.405196,,,25.93334,,4.775796,,3.295109,,,,,4.775796,4.775796,,,,,,,,,1.890966,,,9.405196,,,,,,,,,,,,9.405196,4.775796,4.775796,3.295109,,,4.775796,,0,,,,3.295109,,,,,,,,,,
5/29/1988,0,0,0,13.48724,,0.511192,,0,3.022376,0,0.511192,,0,,0,0,,,1.640291,,0,,0,,,,,0,0,,,,,,,,,0.511192,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
5/30/1988,2.699775,3.070043,0,0,,0.278875,,3.070043,0,0,0.278875,,0,,0,0,,,0,,3.070043,,2.699775,,,,,3.070043,3.070043,,,,,,,,,0.278875,,,0,,,,,,,,,,,,0,3.070043,3.070043,2.699775,,,3.070043,,3.12499,,,,2.699775,,,,,,,,,,
5/31/1988,0,0,0,6.856352,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/1/1988,0,0.8819815,0,0,,9.380481,,0.8819815,0,0,9.380481,,0,,0,0,,,0,,0.8819815,,0,,,,,0.8819815,0.8819815,,,,,,,,,9.380481,,,0,,,,,,,,,,,,0,0.8819815,0.8819815,0,,,0.8819815,,0,,,,0,,,,,,,,,,
6/2/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/3/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/4/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/5/1988,0,0,0,0,,10.36509,,0,0,0,10.36509,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,10.36509,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/6/1988,1.278755,12.16335,0,31.26079,,5.103393,,12.16335,0,17.41038,5.103393,,18.06806,,9.427266,9.427266,,,18.2829,,12.16335,,1.278755,,,,,12.16335,12.16335,,,,,,,,,5.103393,,,9.427266,,,,,,,,,,,,9.427266,12.16335,12.16335,1.278755,,,12.16335,,0,,,,1.278755,,,,,,,,,,
6/7/1988,0,1.321866,0,0,,11.50578,,1.321866,0,17.41038,11.50578,,18.06806,,0,0,,,18.2829,,1.321866,,0,,,,,1.321866,1.321866,,,,,,,,,11.50578,,,0,,,,,,,,,,,,0,1.321866,1.321866,0,,,1.321866,,0,,,,0,,,,,,,,,,
6/8/1988,0,0.2081954,0,0,,0,,0.2081954,0,0,0,,0,,0,0,,,0,,0.2081954,,0,,,,,0.2081954,0.2081954,,,,,,,,,0,,,0,,,,,,,,,,,,0,0.2081954,0.2081954,0,,,0.2081954,,0,,,,0,,,,,,,,,,
6/9/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/10/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/11/1988,26.66401,27.53165,23.90639,18.21898,,11.06532,,27.53165,22.9716,21.73346,11.06532,,19.74167,,32.51997,32.51997,,,18.19126,,27.53165,,26.66401,,,,,27.53165,27.53165,,,,,,,,,11.06532,,,32.51997,,,,,,,,,,,,32.51997,27.53165,27.53165,26.66401,,,27.53165,,10.94689,,,,26.66401,,,,,,,,,,
6/12/1988,0,2.289781,0,0,,0,,2.289781,0,0,0,,0,,0.3328176,0.3328176,,,0,,2.289781,,0,,,,,2.289781,2.289781,,,,,,,,,0,,,0.3328176,,,,,,,,,,,,0.3328176,2.289781,2.289781,0,,,2.289781,,9.851376,,,,0,,,,,,,,,,
6/13/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/14/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/15/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
6/16/1988,0,0,0,0,,0,,0,0,0,0,,0,,0,0,,,0,,0,,0,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,,,,,0,0,0,0,,,0,,0,,,,0,,,,,,,,,,
